,Length,Width,Thickness,Area,Perimeter,Roundness,Solidity,Compactness,AspectRatio,Eccentricity,Extent,Convex hull,Type
1671,0,146.7213,107.4515,12320,519.4457,0,0.9421,1.7428,0,0,0.6944,13077,REGULAR
1672,0,144.5409,106.2,12053.5,470.4335,0,0.9511,1.4611,0,0,0.7228,12673.5,REGULAR
1673,0,170.9381,119.161,15826.5,575.2031,0,0.9422,1.6636,0,0,0.7235,16796.5,REGULAR
1674,0,177.8181,115.857,16046,577.931,0,0.9468,1.6564,0,0,0.7307,16948.5,REGULAR
1675,0,174.1657,117.2396,16151.5,571.6884,0,0.9541,1.6103,0,0,0.7295,16929,REGULAR
1676,0,168.3607,117.8621,15601.5,563.4041,0,0.9544,1.6191,0,0,0.7045,16347,REGULAR
1677,288.5971,0,135.1721,29896,791.529,0.457,0.9572,1.6677,0,0,0.7137,31232.5,REGULAR
1678,279.8819,0,132.685,28345.5,761.2275,0.4607,0.965,1.6268,0,0,0.6836,29375,REGULAR
1679,281.3823,0,137.7716,30043.5,818.8255,0.4831,0.9516,1.7759,0,0,0.6744,31571.5,REGULAR
1680,276.3932,0,136.6444,29186.5,804.8843,0.4864,0.9513,1.7663,0,0,0.68,30681.5,REGULAR
1681,209.0993,0,94.7571,15212.5,554.2325,0.443,0.9651,1.6068,0,0,0.701,15762,REGULAR
1682,203.1629,0,93.9035,14732.5,553.5462,0.4545,0.9569,1.6551,0,0,0.6852,15396,REGULAR
1683,235.7392,0,95.0741,17493,618.9605,0.4008,0.9624,1.7428,0,0,0.7096,18176,REGULAR
1684,204.383,0,96.4035,15212.5,557.7473,0.4637,0.9557,1.6273,0,0,0.6941,15918,REGULAR
1685,272.1219,158.1092,0,33200.5,748.0559,0.5709,0.9876,1.3413,1.7211,0.8139,0.7762,33616,REGULAR
1686,273.673,157.5507,0,33243,736.9848,0.5651,0.9878,1.3002,1.737,0.8177,0.7695,33654,REGULAR
1687,273.0909,158.3867,0,33558.5,765.0265,0.5729,0.9873,1.3878,1.7242,0.8146,0.774,33989.5,REGULAR
1688,273.163,158.1064,0,33445,757.6123,0.5707,0.986,1.3657,1.7277,0.8155,0.7722,33920.5,REGULAR
1689,317.174,174.6903,0,42404,827.2691,0.5367,0.9917,1.2843,1.8156,0.8347,0.7874,42758.5,REGULAR
1690,310.3214,173.9622,0,41621,859.8965,0.5503,0.9889,1.4137,1.7838,0.8281,0.7849,42089.5,REGULAR
1691,318.0079,177.7677,0,43523,836.5828,0.548,0.9919,1.2796,1.7889,0.8292,0.7869,43878.5,REGULAR
1692,311.9088,172.099,0,41112,815.6123,0.5381,0.9909,1.2876,1.8124,0.834,0.785,41491.5,REGULAR
1693,0,148.885,111.7711,13119.5,448.2325,0,0.9843,1.2187,0,0,0.7505,13328.5,REGULAR
1694,0,152.7329,114.0658,13690,453.4457,0,0.987,1.1952,0,0,0.7501,13870,REGULAR
1695,0,153.2896,114.36,13806,453.3036,0,0.986,1.1844,0,0,0.7613,14002.5,REGULAR
1696,0,154.6877,115.1774,14079,460.9605,0,0.9855,1.201,0,0,0.7551,14286.5,REGULAR
1697,0,130.6369,103.7591,10668,399.6467,0,0.9844,1.1914,0,0,0.7331,10837,REGULAR
1698,0,132.3202,106.1565,11014.5,413.061,0,0.9752,1.2327,0,0,0.7499,11295,REGULAR
1699,0,134.1,107.2017,11285,416.4752,0,0.9788,1.2231,0,0,0.7434,11530,REGULAR
1700,0,131.9904,105.8818,11038,406.333,0,0.9845,1.1903,0,0,0.7446,11212,REGULAR
1701,306.4966,0,135.9307,32118.5,762.6001,0.4353,0.9886,1.4409,0,0,0.7874,32488.5,REGULAR
1702,303.6507,0,134.4263,31470.5,756.1148,0.4346,0.9884,1.4456,0,0,0.7876,31838.5,REGULAR
1703,304.4227,0,133.691,31392,760.5584,0.4313,0.9867,1.4663,0,0,0.7883,31816.5,REGULAR
1704,300.4464,0,133.3497,30933.5,753.2864,0.4363,0.9874,1.4598,0,0,0.7853,31328.5,REGULAR
1705,252.1556,0,111.6166,21702,629.1026,0.4346,0.9866,1.4512,0,0,0.7767,21997.5,REGULAR
1706,251.254,0,112.1294,21867,633.1026,0.441,0.9862,1.4586,0,0,0.7725,22172,REGULAR
1707,252.8781,0,109.8617,21313,621.5879,0.4244,0.9852,1.4426,0,0,0.7689,21633.5,REGULAR
1708,255.0728,0,113.2063,22298,637.931,0.4364,0.9849,1.4524,0,0,0.7747,22639,REGULAR
1709,292.7004,160.1335,0,35460.5,842.5412,0.527,0.9618,1.593,1.8279,0.8371,0.7621,36870,REGULAR
1710,285.3997,162.4748,0,35605.5,866.5412,0.5566,0.9643,1.6782,1.7566,0.8221,0.7579,36923.5,REGULAR
1711,285.9014,163.411,0,35974.5,841.2275,0.5604,0.9625,1.5654,1.7496,0.8206,0.7359,37375.5,REGULAR
1712,280.6478,161.2104,0,35119,805.6711,0.5677,0.9726,1.4708,1.7409,0.8186,0.7621,36109.5,REGULAR
1713,307.3878,179.7763,0,42541.5,911.3107,0.5733,0.9743,1.5535,1.7098,0.8111,0.758,43662,REGULAR
1714,310.2553,178.9243,0,42456,868.5828,0.5616,0.9784,1.4141,1.734,0.817,0.7674,43393,REGULAR
1715,315.2098,177.7299,0,42466.5,977.9382,0.5442,0.9519,1.7921,1.7735,0.8259,0.7046,44611,REGULAR
1716,307.3697,178.6386,0,42374,870.4407,0.5711,0.9793,1.4229,1.7206,0.8138,0.7659,43269.5,REGULAR
1717,0,164.7337,116.2613,15187,524.9605,0,0.9584,1.444,0,0,0.6993,15846.5,REGULAR
1718,0,166.202,117.4044,15263,507.4457,0,0.9701,1.3425,0,0,0.7215,15733,REGULAR
1719,0,167.9064,111.1964,14263.5,587.1442,0,0.9348,1.9233,0,0,0.6514,15258.5,REGULAR
1720,0,163.9524,112.3283,14151.5,561.1442,0,0.9502,1.7707,0,0,0.6778,14893.5,REGULAR
1721,0,162.9278,116.6673,14990.5,527.3452,0,0.9585,1.4763,0,0,0.7029,15639.5,REGULAR
1722,0,170.0302,121.6944,15750.5,610.9432,0,0.926,1.8858,0,0,0.7154,17008.5,REGULAR
1723,0,157.5235,115.7817,14253.5,523.0021,0,0.9566,1.5271,0,0,0.6925,14900,REGULAR
1724,0,166.1158,112.5339,14645,514.7594,0,0.9622,1.4398,0,0,0.6875,15221,REGULAR
1725,262.8193,0,119.4883,24278.5,713.8305,0.4475,0.966,1.6702,0,0,0.7613,25133.5,REGULAR
1726,278.852,0,117.6692,24621,782.5584,0.4032,0.9342,1.9793,0,0,0.6727,26356,REGULAR
1727,262.181,0,118.6223,24201.5,729.9726,0.4483,0.9619,1.7521,0,0,0.7381,25159,REGULAR
1728,265.3449,0,122.8446,25000.5,778.9432,0.4521,0.9569,1.9313,0,0,0.7562,26126.5,REGULAR
1729,289.3358,0,125.3377,27891,751.529,0.4242,0.9718,1.6115,0,0,0.7513,28699.5,REGULAR
1730,288.8238,0,125.4849,27900,754.3574,0.4258,0.9645,1.6231,0,0,0.7406,28927,REGULAR
1731,283.87,0,121.3307,26743.5,742.6589,0.4226,0.9652,1.6412,0,0,0.7403,27708.5,REGULAR
1732,277.7743,0,120.1825,25946,742.7006,0.4282,0.9638,1.6918,0,0,0.7436,26921.5,REGULAR
1733,288.4834,185.624,0,40788.5,818.4823,0.624,0.987,1.307,1.5541,0.7655,0.7655,41325,REGULAR
1734,284.7398,181.9231,0,39564,822.926,0.6213,0.981,1.3621,1.5652,0.7693,0.7736,40330,REGULAR
1735,294.0966,183.7469,0,41140.5,806.3402,0.6056,0.9897,1.2576,1.6006,0.7808,0.7707,41570,REGULAR
1736,294.028,183.0715,0,40832,808.7838,0.6014,0.9893,1.2748,1.6061,0.7825,0.7744,41275,REGULAR
1737,291.3092,178.9979,0,40200.5,811.0265,0.6032,0.9866,1.3021,1.6274,0.7889,0.753,40745.5,REGULAR
1738,291.1295,176.8542,0,39380,793.2691,0.5916,0.9881,1.2716,1.6462,0.7943,0.7522,39853,REGULAR
1739,293.1997,178.7403,0,40243,804.5828,0.596,0.9876,1.2801,1.6404,0.7927,0.7538,40749.5,REGULAR
1740,286.4002,176.5361,0,39052,806.926,0.6062,0.986,1.3268,1.6223,0.7874,0.7472,39607.5,REGULAR
1741,0,140.0975,106.0063,11541,459.3036,0,0.9504,1.4546,0,0,0.7067,12143,REGULAR
1742,0,142.9235,106.0266,11797.5,446.7178,0,0.9687,1.3461,0,0,0.7366,12178.5,REGULAR
1743,0,142.6,105.7578,11777.5,434.5757,0,0.9724,1.2761,0,0,0.7487,12111.5,REGULAR
1744,0,143.8564,106.0538,11908.5,434.5757,0,0.9718,1.262,0,0,0.7518,12253.5,REGULAR
1745,0,118.7393,80.6724,7415.5,348.2914,0,0.9729,1.3018,0,0,0.6886,7622,REGULAR
1746,0,117.5511,79.6656,7222,342.0488,0,0.9673,1.2892,0,0,0.6877,7466.5,REGULAR
1747,0,118.5853,78.4833,7277.5,341.3208,0,0.9761,1.2739,0,0,0.722,7455.5,REGULAR
1748,0,118.4988,78.4835,7308,340.7351,0,0.9779,1.2642,0,0,0.7225,7473,REGULAR
1749,220.1909,0,108.4398,18670,580.6173,0.4903,0.9789,1.4369,0,0,0.7442,19071.5,REGULAR
1750,220.7609,0,110.037,18637,603.931,0.4869,0.9645,1.5574,0,0,0.7636,19323.5,REGULAR
1751,220.6264,0,108.2252,18728,581.931,0.4899,0.9778,1.4389,0,0,0.7467,19152.5,REGULAR
1752,224.8674,0,110.3466,19308.5,597.5462,0.4862,0.9737,1.4716,0,0,0.7397,19831,REGULAR
1753,227.4653,0,116.1878,20699.5,626.1737,0.5094,0.9701,1.5074,0,0,0.7692,21338,REGULAR
1754,231.5388,0,119.414,21598.5,636.5168,0.513,0.9746,1.4927,0,0,0.7627,22160.5,REGULAR
1755,224.8871,0,117.8991,20575,638.4163,0.518,0.9574,1.5764,0,0,0.7487,21489.5,REGULAR
1756,230.2197,0,120.991,21614.5,635.8305,0.5192,0.962,1.4884,0,0,0.7358,22467.5,REGULAR
1757,234.157,150.7246,0,27492.5,777.5118,0.6384,0.9473,1.7498,1.5535,0.7653,0.7383,29022,REGULAR
1758,228.7982,148.2911,0,26516.5,711.2275,0.6449,0.9628,1.5181,1.5429,0.7615,0.7505,27542,REGULAR
1759,235.339,152.7153,0,28093,745.127,0.6458,0.9637,1.5727,1.541,0.7609,0.7583,29151,REGULAR
1760,228.9846,150.9053,0,27184.5,785.8549,0.6601,0.9649,1.8078,1.5174,0.7521,0.7593,28172.5,REGULAR
1761,235.5761,150.679,0,27560.5,726.6001,0.6323,0.9639,1.5244,1.5634,0.7687,0.7651,28593,REGULAR
1762,235.2823,154.1176,0,27971,736.2986,0.6433,0.9627,1.5424,1.5266,0.7556,0.7647,29053.5,REGULAR
1763,305.8893,192.9013,0,45714.5,978.2813,0.6221,0.9673,1.666,1.5857,0.7761,0.7709,47259.5,REGULAR
1764,241.7982,154.1147,0,28898,762.1564,0.6293,0.963,1.5996,1.5689,0.7706,0.7621,30007,REGULAR
1765,265.7735,0,122.9002,25630,737.6711,0.462,0.9672,1.6895,0,0,0.737,26498,REGULAR
1766,259.1424,0,121.2134,24679.5,687.8305,0.4679,0.9715,1.5255,0,0,0.7596,25404.5,REGULAR
1767,258.9199,0,119.2671,24310,701.8721,0.4617,0.9653,1.6126,0,0,0.7408,25185,REGULAR
1768,261.5318,0,118.6035,24161.5,706.6001,0.4498,0.9668,1.6444,0,0,0.733,24990,REGULAR
1769,235.7023,0,112.3087,20589.5,704.6589,0.4719,0.9476,1.9191,0,0,0.7308,21728.5,REGULAR
1770,221.9394,0,102.6607,17776,704.5584,0.4595,0.94,2.2222,0,0,0.7095,18910.5,REGULAR
1771,223.3958,0,99.4565,17440.5,693.6884,0.445,0.9424,2.1956,0,0,0.7129,18506,REGULAR
1772,214.5097,0,102.5187,17061.5,624.3747,0.4721,0.9522,1.8183,0,0,0.7287,17918.5,REGULAR
1773,0,156.0835,101.3685,12039,515.3036,0,0.9443,1.7552,0,0,0.6714,12748.5,REGULAR
1774,0,153.0222,102.8974,12365,484.6762,0,0.9621,1.5118,0,0,0.7141,12852.5,REGULAR
1775,0,150.8584,104.0459,12332,474.333,0,0.9621,1.4519,0,0,0.7168,12817.5,REGULAR
1776,0,153.8847,101.9037,12283.5,464.0904,0,0.9611,1.3953,0,0,0.7068,12780.5,REGULAR
1777,0,163.5675,108.5751,13808.5,506.3747,0,0.9628,1.4777,0,0,0.7361,14342,REGULAR
1778,0,163.6773,107.4335,13721,544.4163,0,0.9511,1.719,0,0,0.6945,14426,REGULAR
1779,0,169.3924,108.2192,14352.5,529.1442,0,0.957,1.5524,0,0,0.7199,14998,REGULAR
1780,0,166.4757,106.0656,13936,573.2447,0,0.9478,1.8764,0,0,0.7257,14703,REGULAR
1781,232.1392,129.1898,0,23352,625.8721,0.5517,0.9875,1.3349,1.7969,0.8308,0.7503,23647,REGULAR
1782,226.9822,126.1021,0,22229,617.2447,0.5493,0.9859,1.3639,1.8,0.8315,0.7533,22547,REGULAR
1783,230.1428,127.7427,0,22884,621.73,0.5501,0.9874,1.3442,1.8016,0.8318,0.7473,23175.5,REGULAR
1784,223.9943,126.8476,0,22212,628.7006,0.5637,0.9849,1.4161,1.7659,0.8242,0.7494,22552.5,REGULAR
1785,233.0749,134.506,0,24404,632.3574,0.572,0.9898,1.3039,1.7328,0.8167,0.7612,24655,REGULAR
1786,235.552,137.6585,0,25273.5,649.9138,0.58,0.9877,1.33,1.7111,0.8115,0.7553,25588.5,REGULAR
1787,232.4055,133.5117,0,24065.5,630.9432,0.5673,0.9881,1.3164,1.7407,0.8185,0.7627,24355.5,REGULAR
1788,237.1916,136.0566,0,25011,645.529,0.566,0.9869,1.3258,1.7433,0.8191,0.757,25343.5,REGULAR
1789,0,124.5375,80.4985,7869.5,354.9777,0,0.9787,1.2742,0,0,0.7495,8040.5,REGULAR
1790,0,125.4677,81.7268,7996,378.8772,0,0.9644,1.4286,0,0,0.7321,8291,REGULAR
1791,0,122.472,79.6502,7623.5,346.9777,0,0.9797,1.2567,0,0,0.7467,7781.5,REGULAR
1792,0,125.1453,80.4276,7890,354.7351,0,0.9777,1.2692,0,0,0.7514,8070,REGULAR
1793,0,129.3303,84.8109,8551,375.7056,0,0.9712,1.3136,0,0,0.7334,8804.5,REGULAR
1794,0,130.7878,85.2635,8794.5,374.4335,0,0.9795,1.2686,0,0,0.743,8979,REGULAR
1795,0,130.1759,85.0466,8700,376.5341,0,0.9696,1.2968,0,0,0.7406,8972.5,REGULAR
1796,0,131.7306,85.7102,8821,377.0193,0,0.9775,1.2823,0,0,0.7452,9024,REGULAR
1797,246.6758,0,103.5802,20048.5,650.8011,0.4195,0.9787,1.6811,0,0,0.7083,20484.5,REGULAR
1798,245.9274,0,102.2917,19650.5,653.9726,0.4137,0.9733,1.732,0,0,0.7025,20190,REGULAR
1799,242.0863,0,101.679,19202,650.0732,0.4172,0.9681,1.7513,0,0,0.7075,19835.5,REGULAR
1800,239.8939,0,102.6744,19289,647.0437,0.4268,0.9712,1.7272,0,0,0.7042,19860.5,REGULAR
1801,247.5974,0,105.9999,20480,629.2447,0.4254,0.9833,1.5385,0,0,0.7293,20827,REGULAR
1802,243.4967,0,103.9517,19842,619.5879,0.4261,0.9839,1.5396,0,0,0.7291,20167.5,REGULAR
1803,247.916,0,105.8073,20472.5,629.9726,0.4241,0.9829,1.5426,0,0,0.7168,20829.5,REGULAR
1804,246.2682,0,104.909,20137,624.7006,0.4228,0.982,1.5422,0,0,0.7142,20505.5,REGULAR
1805,277.3049,164.7778,0,35589.5,782.3402,0.5893,0.9785,1.3685,1.6829,0.8043,0.7575,36370.5,REGULAR
1806,265.6835,165.445,0,34717,851.5534,0.6262,0.9727,1.6622,1.6059,0.7824,0.7615,35691.5,REGULAR
1807,275.9225,163.3004,0,35070.5,797.5118,0.5865,0.9743,1.4432,1.6897,0.8061,0.7509,35997,REGULAR
1808,268.4542,162.5356,0,34098,793.8133,0.6024,0.9763,1.4706,1.6517,0.7959,0.7524,34927,REGULAR
1809,305.1721,184.0093,0,43810,948.3229,0.599,0.9712,1.6335,1.6585,0.7978,0.7221,45107,REGULAR
1810,310.1021,185.5883,0,44675,891.5534,0.5915,0.9819,1.4159,1.6709,0.8011,0.7473,45500.5,REGULAR
1811,307.4829,183.8913,0,43975,909.2102,0.5922,0.9802,1.4959,1.6721,0.8015,0.757,44862.5,REGULAR
1812,312.8445,186.9299,0,45389.5,894.1392,0.5905,0.9822,1.4017,1.6736,0.8019,0.7568,46211.5,REGULAR
1813,0,194.4468,121.6295,18545,596.0732,0,0.963,1.5246,0,0,0.7281,19257.5,REGULAR
1814,0,193.7979,121.3923,18381.5,566.0315,0,0.9709,1.387,0,0,0.7364,18932.5,REGULAR
1815,0,193.536,122.0616,18405.5,579.0021,0,0.9642,1.4494,0,0,0.7246,19089.5,REGULAR
1816,0,191.9839,120.709,18157,633.529,0,0.9542,1.7591,0,0,0.7241,19028,REGULAR
1817,0,183.5567,113.3099,16270,556.6173,0,0.9588,1.5154,0,0,0.7114,16968.5,REGULAR
1818,0,183.3114,112.6008,16107,537.9899,0,0.9654,1.43,0,0,0.7564,16684,REGULAR
1819,0,183.5872,112.7633,16159.5,548.2325,0,0.9653,1.4801,0,0,0.738,16740.5,REGULAR
1820,0,184.0115,112.0689,16173,561.3036,0,0.9608,1.5502,0,0,0.7229,16833.5,REGULAR
1821,267.6693,0,105.8614,22224.5,734.9432,0.395,0.9627,1.934,0,0,0.7114,23086.5,REGULAR
1822,267.1967,0,109.1939,23044.5,784.2569,0.411,0.9602,2.1239,0,0,0.6934,23998.5,REGULAR
1823,270.6297,0,107.7239,22984.5,736.6589,0.3996,0.965,1.8788,0,0,0.7063,23819,REGULAR
1824,268.7316,0,108.1322,22998.5,768.9432,0.4055,0.9621,2.0459,0,0,0.7166,23904.5,REGULAR
1825,264.9375,0,103.7103,21431.5,710.6589,0.3888,0.9543,1.8753,0,0,0.6933,22458.5,REGULAR
1826,273.6859,0,103.6589,22228,718.4163,0.3778,0.9604,1.8477,0,0,0.714,23144.5,REGULAR
1827,263.1925,0,105.0377,21598,730.7594,0.397,0.9536,1.9675,0,0,0.7101,22648,REGULAR
1828,263.9002,0,101.713,21081,744.0732,0.3854,0.9553,2.0899,0,0,0.6856,22067.5,REGULAR
1829,245.2673,130.5538,0,24779.5,658.4579,0.5245,0.9831,1.3924,1.8787,0.8466,0.7543,25205.5,REGULAR
1830,235.3535,126.167,0,23105.5,629.1442,0.5311,0.9868,1.3632,1.8654,0.8442,0.7617,23413.5,REGULAR
1831,240.4063,128.5093,0,23932.5,651.2864,0.5272,0.9852,1.4104,1.8707,0.8451,0.7607,24293,REGULAR
1832,235.3675,126.1413,0,22966,628.2153,0.5278,0.9865,1.3675,1.8659,0.8443,0.7695,23280,REGULAR
1833,212.5555,112.6454,0,18572.5,581.6884,0.5234,0.9751,1.4498,1.8869,0.848,0.7447,19047.5,REGULAR
1834,217.217,115.8544,0,19509,593.2447,0.5265,0.9767,1.4356,1.8749,0.8459,0.7481,19974,REGULAR
1835,218.0419,115.4326,0,19564.5,599.9727,0.524,0.9823,1.4641,1.8889,0.8484,0.7465,19917.5,REGULAR
1836,220.7437,115.8747,0,19889,604.9016,0.5197,0.9842,1.464,1.905,0.8511,0.7657,20208.5,REGULAR
1837,0,144.5511,100.6386,11386.5,424.4335,0,0.977,1.259,0,0,0.7448,11655,REGULAR
1838,0,141.6965,100.7811,11214,420.5341,0,0.9809,1.255,0,0,0.7561,11432.5,REGULAR
1839,0,141.3157,99.5466,10955,414.1909,0,0.9782,1.2462,0,0,0.7511,11199.5,REGULAR
1840,0,145.5557,103.0959,11721,433.3625,0,0.9769,1.2751,0,0,0.7452,11998.5,REGULAR
1841,0,129.7159,89.1398,9008.5,380.1493,0,0.9745,1.2766,0,0,0.7475,9244.5,REGULAR
1842,0,125.8629,87.4601,8636.5,370.1493,0,0.975,1.2624,0,0,0.7473,8857.5,REGULAR
1843,0,128.4964,89.3831,8962,376.3919,0,0.9751,1.258,0,0,0.7551,9191,REGULAR
1844,0,129.9673,90.411,9041.5,379.463,0,0.9738,1.2673,0,0,0.7421,9284.5,REGULAR
1845,283.8995,0,96.1697,21415.5,900.8255,0.3383,0.9519,3.0154,0,0,0.7241,22497.5,REGULAR
1846,282.9179,0,103.9788,22989,690.5584,0.3657,0.9821,1.6507,0,0,0.7469,23408.5,REGULAR
1847,284.4421,0,103.8748,23054.5,691.8305,0.3628,0.984,1.6521,0,0,0.7587,23428.5,REGULAR
1848,288.8511,0,102.5194,23353,806.1564,0.3564,0.9713,2.2146,0,0,0.7413,24044,REGULAR
1849,240.717,0,92.4242,17355,591.931,0.3813,0.984,1.6066,0,0,0.7518,17638,REGULAR
1850,240.6407,0,92.8183,17450.5,592.3747,0.3837,0.9819,1.6002,0,0,0.7419,17773,REGULAR
1851,237.8541,0,91.5478,16919,582.7594,0.3808,0.9838,1.5973,0,0,0.739,17198,REGULAR
1852,240.8598,0,92.5698,17352.5,599.0021,0.3808,0.9819,1.6455,0,0,0.7302,17673,REGULAR
1853,258.8654,146.6775,0,29774,768.6417,0.5657,0.969,1.5791,1.7649,0.824,0.7379,30726.5,REGULAR
1854,259.9676,150.0461,0,30453.5,731.7716,0.5737,0.9776,1.3993,1.7326,0.8166,0.7568,31150,REGULAR
1855,261.3397,147.9822,0,30255.5,726.9432,0.564,0.9759,1.3899,1.766,0.8242,0.7504,31002.5,REGULAR
1856,253.7763,146.4688,0,29126,705.1859,0.5758,0.9814,1.3587,1.7326,0.8166,0.7666,29678,REGULAR
1857,266.0567,141.6092,0,29361.5,708.1148,0.5281,0.9822,1.359,1.8788,0.8466,0.7772,29894.5,REGULAR
1858,267.7473,142.6152,0,29636.5,732.2569,0.5264,0.9755,1.4398,1.8774,0.8463,0.7412,30381,REGULAR
1859,264.7981,140.357,0,28921.5,732.9432,0.5252,0.975,1.4781,1.8866,0.848,0.7522,29662.5,REGULAR
1860,260.2198,138.0684,0,28272.5,713.7716,0.5316,0.9756,1.434,1.8847,0.8476,0.7409,28979,REGULAR
1861,267.1613,0,95.3402,19788,691.4457,0.353,0.9498,1.9227,0,0,0.7222,20834,REGULAR
1862,277.0974,0,94.4501,20320.5,762.1737,0.337,0.9471,2.2749,0,0,0.7053,21456,REGULAR
1863,256.0118,0,93.1942,18395,726.7594,0.3573,0.9265,2.2849,0,0,0.7119,19853.5,REGULAR
1864,254.9898,0,94.7675,18477,671.9899,0.3618,0.9431,1.9448,0,0,0.7441,19591.5,REGULAR
1865,267.1924,0,89.7805,18477.5,726.6589,0.3295,0.943,2.2741,0,0,0.6874,19593.5,REGULAR
1866,256.6553,0,90.717,18047,707.5879,0.3488,0.946,2.2077,0,0,0.6853,19077,REGULAR
1867,261.9236,0,89.9861,18123.5,749.4874,0.3364,0.9364,2.4665,0,0,0.6605,19354,REGULAR
1868,250.3677,0,87.8087,17018.5,678.0315,0.3457,0.94,2.1497,0,0,0.7205,18104.5,REGULAR
1869,0,152.4445,93.5944,11190.5,476.0904,0,0.9426,1.6118,0,0,0.7137,11872.5,REGULAR
1870,0,155.8961,93.198,10827.5,500.9188,0,0.9153,1.8442,0,0,0.6306,11829,REGULAR
1871,0,154.5022,94.9489,11367.5,461.9483,0,0.9542,1.4939,0,0,0.7149,11912.5,REGULAR
1872,0,152.1982,97.0377,11349.5,486.5757,0,0.9427,1.66,0,0,0.6974,12039.5,REGULAR
1873,0,154.4076,94.7848,11147.5,482.2325,0,0.9375,1.6601,0,0,0.6531,11891,REGULAR
1874,0,156.3521,94.2797,11328,504.4752,0,0.934,1.7878,0,0,0.714,12128.5,REGULAR
1875,0,152.7035,93.7164,10989.5,451.9483,0,0.951,1.4791,0,0,0.717,11556,REGULAR
1876,0,154.8219,92.521,10911.5,464.4335,0,0.9539,1.5731,0,0,0.6847,11438.5,REGULAR
1877,0,168.8607,135.189,17932.5,514.6589,0,0.9861,1.1754,0,0,0.7566,18185,REGULAR
1878,0,168.2287,134.3059,17746,509.5879,0,0.9881,1.1645,0,0,0.7687,17959.5,REGULAR
1879,0,172.9232,137.8414,18683.5,524.6589,0,0.9873,1.1724,0,0,0.7637,18923,REGULAR
1880,0,170.6784,135.6439,18219,523.2447,0,0.986,1.1958,0,0,0.7587,18478.5,REGULAR
1881,0,172.5991,133.5081,18222.5,576.4579,0,0.973,1.4512,0,0,0.757,18729,REGULAR
1882,0,172.9354,135.3249,18631.5,597.4285,0,0.9768,1.5245,0,0,0.7585,19073.5,REGULAR
1883,0,170.9841,133.1937,18059.5,584.1148,0,0.9752,1.5034,0,0,0.7545,18518.5,REGULAR
1884,0,171.8497,134.6895,18342,577.8721,0,0.9766,1.4488,0,0,0.7564,18781.5,REGULAR
1885,253.4292,0,124.4821,24522.5,664.7422,0.4861,0.9844,1.4339,0,0,0.7146,24910,REGULAR
1886,256.1367,0,125.5937,25113,673.4701,0.4874,0.9845,1.4372,0,0,0.7074,25508,REGULAR
1887,257.1452,0,125.826,25146,671.8133,0.4842,0.9815,1.4283,0,0,0.7136,25620,REGULAR
1888,254.0383,0,123.332,24452.5,661.7128,0.4824,0.9843,1.425,0,0,0.7073,24842.5,REGULAR
1889,234.4777,0,122.1131,22255.5,684.0559,0.5154,0.9667,1.6732,0,0,0.7266,23021,REGULAR
1890,235.55,0,122.9168,22519.5,703.7128,0.5168,0.9681,1.7499,0,0,0.7264,23262,REGULAR
1891,247.3993,0,122.5232,23501.5,645.6295,0.4889,0.9829,1.4114,0,0,0.7462,23911.5,REGULAR
1892,236.3727,0,124.0265,22834.5,719.3696,0.5204,0.9656,1.8034,0,0,0.7163,23647,REGULAR
1893,286.9454,178.9178,0,39274,788.2397,0.6073,0.989,1.2589,1.6038,0.7818,0.7652,39712.5,REGULAR
1894,283.7012,177.7684,0,38681.5,783.0265,0.6119,0.9869,1.2614,1.5959,0.7793,0.773,39193,REGULAR
1895,283.9367,178.969,0,39327.5,798.8255,0.6211,0.9859,1.2912,1.5865,0.7763,0.7594,39891.5,REGULAR
1896,285.2345,179.6481,0,39489,794.5828,0.618,0.9861,1.2723,1.5877,0.7767,0.7584,40047,REGULAR
1897,300.1548,180.7858,0,41661,812.725,0.5888,0.9887,1.2617,1.6603,0.7983,0.7604,42139,REGULAR
1898,294.7146,180.3084,0,40798,806.5828,0.5981,0.988,1.269,1.6345,0.791,0.7604,41293.5,REGULAR
1899,298.8324,181.4736,0,41597,808.3818,0.5931,0.9898,1.2501,1.6467,0.7945,0.7577,42027,REGULAR
1900,290.8489,177.3054,0,39704,793.0681,0.5976,0.9888,1.2606,1.6404,0.7927,0.7601,40154,REGULAR
1901,216.0793,131.8787,0,21733,630.2153,0.5927,0.968,1.4543,1.6385,0.7922,0.7587,22452,REGULAR
1902,209.5365,129.6321,0,20998.5,626.6001,0.6089,0.9692,1.4879,1.6164,0.7857,0.7575,21665,REGULAR
1903,209.2687,129.8043,0,20864,596.5584,0.6066,0.9781,1.3574,1.6122,0.7844,0.7657,21332,REGULAR
1904,211.8668,129.2715,0,20968,615.8721,0.5948,0.9766,1.4395,1.6389,0.7923,0.7507,21471.5,REGULAR
1905,247.2728,152.4701,0,28926,696.3574,0.6023,0.9758,1.334,1.6218,0.7873,0.7605,29642.5,REGULAR
1906,239.8798,149.5021,0,27532,674.4996,0.6092,0.9781,1.315,1.6045,0.782,0.768,28148,REGULAR
1907,238.8768,145.0006,0,26569,670.0143,0.5928,0.9797,1.3446,1.6474,0.7947,0.7562,27118.5,REGULAR
1908,236.7991,147.3158,0,27072,679.529,0.6147,0.9769,1.3573,1.6074,0.7829,0.7602,27711.5,REGULAR
